article_id,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9
15,-0.22495,-0.535424,-0.101239,0.101799,0.067986,-0.804287,-0.22775,-0.7612140000000001,-0.7164560000000001,-0.26492899999999997,0.155776,-0.053898,-0.094165,0.337462,0.054567,0.683792,0.22617800000000002,0.465728,-0.23775100000000002,0.23978899999999997,-0.442524,-0.20518499999999998,0.492853,0.156058,0.626714,-0.272899,0.080762,0.244604,-0.263992,0.750737,-0.063073,-0.589846,-0.332834,-0.131619,0.235972,0.19005899999999998,0.136237,0.543492,0.08920700000000001,-0.31547,0.377996,-0.0709,-0.463213,-0.504232,0.294487,0.5988180000000001,0.5362319999999999,0.19104100000000002,-0.193882,0.261378,0.652403,-0.36037199999999997,0.098833,-0.177079,-0.354556,0.583752,0.143798,0.002096,0.138432,-0.569623,0.38448000000000004,-0.399525,-0.48403500000000005,-0.5185310000000001,-0.405542,-0.052248,0.25928,0.001204,-0.262366,0.12188800000000001,0.295047,0.069659,0.082564,-0.012563,0.129943,-0.325245,-0.660467,-0.252716,-0.692902,-0.145087,-0.25649,-0.017457,0.429892,-0.216059,0.431428,0.16086,-0.20186199999999999,-0.28622,0.283202,-0.43768900000000005,-0.419336,-0.077517,-0.074691,0.456388,-0.49447700000000006,0.22591399999999998,-0.287446,0.26333,0.176008,-0.16950199999999999,0.029796425247929536,0.03169364769565651,0.011341655087975255,0.004489923939301736,0.01839981370988072,-0.015093156122449351,-0.036995520046080234,-0.014822140138904576,-0.010886396065156108,-0.046130180957495735
16,-0.617359,-0.265974,0.31993499999999997,-0.019287000000000002,0.172653,-0.860139,-0.195651,-0.31513800000000003,0.20627399999999999,1.193402,0.089362,0.016944,-0.316263,0.126969,0.368168,0.056641,0.011294,0.020106,0.269282,-0.316393,0.240079,-0.44213800000000003,-0.0465,-1.206304,0.34246,0.195846,-0.596583,0.6097640000000001,0.5948760000000001,0.726637,0.520703,0.48853800000000003,0.078605,-0.083118,0.377769,-0.14993199999999998,-0.341427,0.20809899999999998,0.099427,0.39321300000000003,-0.342613,0.049314,-0.102006,-0.489699,0.10371099999999998,0.211211,0.233337,-0.061971000000000005,-0.439917,0.09059400000000001,-0.130138,-0.301698,0.082781,-0.131974,-0.527162,-0.4466,0.375407,-0.385305,-0.228293,0.147519,0.561345,-0.584605,-0.520092,-0.49392299999999995,-0.015456999999999999,0.634125,-0.278075,-0.037586,-0.094983,0.041644,0.767976,-0.394502,-0.557057,-0.47813999999999995,-0.099414,-0.649846,-0.19668,-0.066817,-0.21943000000000001,0.589022,0.13551,-0.077998,0.534799,0.324538,0.740668,0.260427,-0.042433,-0.23136500000000002,0.22508899999999998,0.28368699999999997,0.850124,0.963469,0.556318,0.430425,-1.192947,0.26129600000000003,-0.389176,-0.469754,0.536863,-0.618639,-0.012523889381302826,0.012962991121604851,0.002456755161639333,-0.0046674454449363864,0.009782255319579844,-0.0059365019564820215,-0.0011732304218226221,-0.0013845932403791681,-0.004002748855494203,-0.021170207262323652
17,0.517679,-0.19329000000000002,0.38705900000000004,-0.6682560000000001,0.216675,-0.305795,-0.645554,-0.099758,-0.337327,0.173536,0.203004,0.550058,-0.162461,-0.22595700000000002,0.279522,0.7995869999999999,0.469359,-0.204119,0.376128,-0.235661,0.309973,0.075264,0.39852600000000005,0.36154000000000003,0.744106,-0.23883400000000002,0.051243,0.066677,1.30895,0.049318,-0.883282,-0.49737299999999995,-0.424785,0.550676,-0.084949,-0.125048,-0.26012399999999997,-0.155192,0.095941,0.19828900000000002,0.33612,0.037799,-0.418299,-0.250263,-0.408543,0.261065,-0.12349,-0.053954999999999996,-0.157746,-0.008075,0.178895,-0.404893,0.111279,-1.10807,-0.523226,-0.028832999999999998,0.628633,-0.31706599999999996,-0.64608,-0.713892,0.22231900000000002,-0.206263,0.035462,-0.092176,0.045729,0.6156560000000001,0.046475999999999996,-0.231167,0.255984,0.091326,0.510373,0.508993,-0.577141,-0.159887,0.29887600000000003,-0.089648,0.22698000000000002,0.238975,-0.9747610000000001,-0.030552999999999997,-0.041392,0.288502,0.848958,-0.475523,0.869392,0.47277700000000006,-0.033298,-0.374659,-0.23763099999999998,-0.29294899999999996,-0.08102000000000001,0.31098200000000004,0.211258,-0.21553699999999998,-0.249073,0.338229,-0.003854,0.704361,0.5413819999999999,0.5098779999999999,-0.009778853929141261,-0.02644681242512468,0.004379319142519326,-0.005463201347721987,0.007063801723651888,0.00925469752762607,0.007317235747023202,0.007689368906550766,0.006058843560856332,-0.0211626387314596
21,-0.222565,-0.141011,0.785451,0.394624,-0.087257,-0.561855,0.025113999999999997,-0.948516,-0.394205,0.9795450000000001,-0.31987899999999997,0.11181700000000001,-0.14491600000000002,-0.355523,0.310101,0.424968,0.44207799999999997,-0.742147,0.223302,0.386052,0.521944,0.006137,-0.231454,0.006215999999999999,-0.676546,-0.5651930000000001,-0.113391,-0.040518,0.016305,-0.209171,-0.5279229999999999,-0.190571,-0.05567999999999999,-0.353107,-0.04245,0.16344,0.488494,-0.357916,0.7222770000000001,0.685075,0.68007,0.071996,-0.046886000000000004,-0.11888699999999999,0.376691,1.031458,-0.904615,-0.051649,-0.148825,0.303688,0.009641,-0.120531,0.372949,-0.06055700000000001,-0.300365,0.437759,-0.321366,-0.562477,0.287223,-0.44262799999999997,0.44022799999999995,-0.33317800000000003,0.529748,-0.146264,-0.446842,0.14138399999999998,0.001641,0.328059,0.6296229999999999,0.446242,0.789035,-0.637632,-0.063432,0.07909,-0.400921,-0.292697,-0.752091,-0.20950700000000003,-0.558008,-0.156192,0.314737,-0.17698,-0.35470799999999997,-0.180147,0.344568,0.307532,-0.132295,0.182337,-0.218835,0.526652,0.24399899999999997,0.41942299999999993,0.26005900000000004,-0.32509499999999997,-0.915919,0.6482399999999999,-0.280443,-0.20717600000000003,0.532227,0.029939,0.11445804842185384,0.02624477648087463,0.019049622369245636,-0.019357544394060743,-0.08799190397456577,-0.05748519037309059,-0.0696921565050012,-0.033353200985683285,-0.011242192685191868,-0.07437170464086025
22,-0.171285,-0.06249,-0.019150999999999998,-0.817583,-0.0993,-0.37764200000000003,0.081743,-0.29126599999999997,-0.186445,0.096997,-0.075956,-0.17924400000000001,-0.702559,0.43608,0.12959400000000001,0.650355,0.803585,-0.23278800000000002,0.424458,0.237301,0.084383,-0.602865,0.48553900000000005,-0.9449360000000001,0.638221,-0.6886329999999999,0.41678699999999996,0.128893,0.245998,0.769608,-0.159393,-0.275253,-0.122849,-0.542431,0.818709,0.09689600000000001,-0.0068579999999999995,0.065451,-0.74444,0.50846,0.392613,-0.260038,-0.195964,-0.39645,0.289794,-0.096581,-0.283956,-0.23098000000000002,0.33576500000000004,0.530036,0.21722600000000003,-0.390737,0.419174,-0.16075899999999999,0.040522,-0.20378800000000002,-0.690485,-0.639223,0.687607,-0.820833,0.8094279999999999,0.057231,-0.24655500000000002,-0.915842,-0.211378,0.23694400000000002,-0.399665,-0.034656,-0.10250899999999999,0.149047,0.762409,-0.7904869999999999,0.033451,-0.143645,-0.5193399999999999,0.039723,-0.362175,-0.06260399999999999,-0.29904400000000003,-0.136321,-0.011231,0.588232,-0.118217,0.27666,-0.45276099999999997,0.9837959999999999,0.14261600000000002,0.052570000000000006,0.037622,0.4201,-0.278084,0.412991,0.514483,0.319653,-0.362767,0.203626,-0.047098,0.11278099999999999,0.747534,0.35441,0.001996721272676867,0.014606911596237934,-0.010932397432457639,0.013519327856909097,-0.017377491084146796,0.003865743830260809,0.0047438955014218066,0.006044056332715594,0.0010754862668650841,-0.027495378001913675
23,-0.456604,-0.077403,-0.266139,0.38336,0.05695599999999999,0.019847999999999998,-0.266933,-0.545221,0.792473,0.46907299999999996,-0.303027,0.9132389999999999,-0.153577,0.036191,-0.201744,-0.171231,0.283513,-0.082777,0.791226,-0.152611,-0.080092,-0.614693,-0.334487,-0.659071,-0.245223,-0.431205,0.445888,0.051779,0.014469999999999998,0.05356,0.096707,0.103625,-0.5631659999999999,-0.6237149999999999,-0.048527999999999995,0.807257,-0.090559,-0.283351,0.54751,0.096897,-0.42735200000000007,-0.420601,-0.11598499999999999,0.182381,-0.19403099999999998,0.696654,0.209473,-0.022421,0.148722,0.07434600000000001,0.157201,-0.34383,0.279192,-0.9288370000000001,-0.241193,-0.8655299999999999,0.0030789999999999997,0.331918,-0.23633400000000002,-0.027744,0.47603500000000004,-0.21050700000000003,-0.48666899999999996,-0.036201,0.465674,0.704535,0.255336,0.041498,0.49303800000000003,0.327745,0.055748,0.49588000000000004,0.160668,-0.368177,-0.145006,0.144669,-0.004796,-0.373211,-0.402372,-0.064302,0.208321,0.339192,0.02471,-0.302721,0.5918,0.722184,-0.107439,0.101458,0.335052,0.071899,0.393786,0.160727,0.775226,0.67574,-0.644403,0.451829,-0.8623850000000001,0.341631,0.134707,-0.177352,0.1361431464513281,-0.04523942142160044,0.013957053096596993,0.0014403355061521292,0.011980349751734422,-0.02005010348815074,-0.05871800872315938,-0.02311324318877536,-0.021143352801392203,-0.08437251621264615
25,0.458111,-0.887403,-0.171491,-0.28505199999999997,0.22889600000000002,-0.643736,-0.607748,-0.718158,-0.175423,0.02659,0.147431,0.352192,-0.723454,-0.24989,0.32959499999999997,0.458438,0.222477,-0.146716,0.6721090000000001,0.276991,0.492957,0.060509,-0.208443,-0.176807,0.306102,-0.290876,-0.193493,-0.113819,0.6107520000000001,0.362373,-0.36432800000000004,0.098475,-0.305033,0.088246,-0.03017,-0.1113,-0.341048,-0.23500300000000002,-0.447643,-0.136068,0.316743,-0.169023,-0.851324,0.255318,0.06717000000000001,0.5755939999999999,-0.312133,0.20515300000000003,0.481793,0.10662,0.742786,-0.19323800000000002,0.050938,0.072902,-0.010466,0.313026,-0.025947,0.130145,-0.45568100000000006,-0.62805,0.277911,-0.26005300000000003,-0.432938,-0.214079,-0.055149000000000004,0.351641,-0.32597800000000005,0.471104,-0.21449899999999997,-0.139148,0.014287000000000001,-0.141724,0.149755,-0.577974,-0.017271,-0.124646,-0.525414,-0.378285,-0.708431,-0.27786500000000003,0.461075,-0.27353299999999997,0.097104,0.124091,0.196547,0.605471,-0.172204,0.29085,0.42884300000000003,-0.370285,-0.271432,0.331296,0.757829,0.13234100000000001,-0.6611630000000001,0.392335,-0.0034490000000000002,0.323262,0.7702100000000001,0.12676099999999998,-0.005471027772913417,0.004528535567010769,0.0015604202403417388,-0.006113772567864361,0.007032254361963729,-0.010203653436611353,0.004362251123102879,0.000327261634471013,-0.0027509979707746454,-0.01377990657166483
26,0.125373,-0.7917310000000001,0.304589,0.09059600000000001,0.06680599999999999,-0.776033,-0.190972,-0.871983,-0.261965,0.11646400000000001,-0.024682,0.0225,-0.0016530000000000002,0.5053380000000001,0.080307,0.621784,0.13843699999999998,-0.079218,0.34526100000000004,0.307528,0.347979,-0.2977,0.142001,-0.232041,0.331117,-0.6097560000000001,-0.392509,0.259381,0.620787,0.496238,-0.41503199999999996,-0.48147799999999996,-0.184889,-0.252759,0.12322899999999999,-0.030668,-0.08594700000000001,-0.045379,-0.011349,0.025874,0.299933,-0.088495,-1.065901,-0.24250100000000002,-0.310832,0.375173,0.13447,-0.079657,-0.200678,0.039182,0.561751,-0.48640100000000003,0.245371,-0.166258,-0.18676199999999998,0.369258,0.55661,-0.313285,-0.033242,-0.690191,0.280796,-0.268061,-0.42501099999999997,-0.252363,-0.054216999999999994,0.478943,0.075796,0.613138,-0.21548499999999998,-0.13936700000000002,0.27420300000000003,0.22594299999999998,-0.129743,-0.246538,0.23977199999999999,-0.28688600000000003,-0.291714,-0.332909,-0.887913,-0.23201100000000002,-0.042194,-0.24548699999999998,0.5950409999999999,-0.02806,0.6612520000000001,0.362507,-0.534794,-0.013923,0.405023,-0.277143,-0.339301,0.22604200000000002,0.595634,0.125198,-0.557366,0.34912,-0.313874,0.18323699999999998,0.11226300000000002,-0.058377,0.026833671795214967,0.016358421002511763,0.008172458245857718,-3.054328977452985e-05,-0.0014630986250546505,-0.019288795258743986,-0.020630833908657522,-0.009209649592729375,-0.007949905047481729,-0.034067274429062044
27,0.374752,-0.513303,0.004664,-0.02945,-0.358481,-0.506074,0.009478,-0.329047,-0.403042,0.343692,0.105495,-0.172539,-0.204321,-0.34201,0.23745300000000003,0.451726,0.42302799999999996,-0.28730100000000003,0.16075,0.146208,0.34020700000000004,-0.382457,0.9500200000000001,-0.816505,0.05500700000000001,-0.37204699999999996,-0.442945,0.097111,0.987607,0.174307,-0.16337000000000002,0.06069600000000001,-0.201605,-0.033456,0.12653599999999998,0.599375,-0.11986500000000001,-0.05996900000000001,-0.013116999999999998,-0.249719,0.278199,-0.089798,-0.80685,0.169204,-0.155051,0.27474899999999997,0.285393,-0.423058,0.276173,0.6193770000000001,0.404495,0.027052,0.364859,-0.638767,-0.389571,-0.19351600000000002,0.14231300000000002,-0.614741,0.13908399999999999,-0.607178,0.807912,0.17438199999999998,-0.5014350000000001,-0.014516999999999999,-0.012697,0.5101600000000001,-0.431149,0.434928,-0.655332,0.373454,-0.217074,0.899856,0.11830299999999999,-0.303101,0.012179,-0.648257,0.171972,-0.113702,-0.445883,-0.31966100000000003,0.021301,-0.259915,1.283126,-0.276876,0.738462,0.27066399999999996,-0.379276,0.362654,0.431629,0.14219500000000002,0.670817,0.8828370000000001,0.266588,0.42058999999999996,-0.164629,0.038914,-0.051467,0.309871,-0.5235489999999999,0.549819,-0.018931785352586866,-0.023043712246402327,-0.0012656985298683796,0.007328354307529367,0.002112624808384755,0.01902672167973686,0.01918804590252649,0.005829666877176581,-0.0026057011474372224,-0.028449424855771045
28,0.476944,-0.6823670000000001,-0.013174000000000002,-0.314263,-0.318325,-0.62265,0.350535,-0.22693600000000003,-0.333047,0.26156599999999997,-0.133752,-0.093391,-0.28941500000000003,-0.15366300000000002,0.26306999999999997,0.397029,0.369329,-0.42611099999999996,0.440945,0.434825,-0.07610700000000001,-0.31063,0.9542069999999999,-0.7099260000000001,0.20831799999999998,-0.36135700000000004,-0.169769,0.374552,0.5203260000000001,0.436033,-0.24585900000000002,0.116541,-0.22001300000000001,-0.001317,-0.009082,0.38845799999999997,-0.156305,-0.034663,-0.374582,0.093818,0.395348,-0.097594,-1.058663,0.190175,-0.278099,0.35373699999999997,0.328281,-0.272473,0.038323,0.166352,0.29368099999999997,-0.5395439999999999,0.568757,0.001394,-0.13393,-0.278061,0.30741999999999997,-0.30015,-0.214259,-0.410688,0.435418,0.111476,0.122858,-0.396345,-0.09689199999999999,0.296482,-0.356025,0.5031220000000001,-0.16179200000000002,0.233319,-0.141797,0.776909,0.187908,-0.171511,-0.56645,-0.639425,-0.167217,0.546712,-1.042929,-0.28410100000000005,-0.23503800000000002,-0.367235,0.658926,-0.20902300000000001,0.42768999999999996,0.480854,-0.23295300000000002,0.37132,0.735812,0.269433,-0.147925,0.09743099999999999,0.096169,0.463887,-0.09010599999999999,0.361609,-0.309384,0.482181,-0.291632,0.46945699999999996,-0.0047534778764539674,-0.0011018808538844089,0.0015836714807426883,-0.011986958494650046,-0.018305966178100302,-0.011647421287422584,0.006437076614299096,0.0016240807027298673,-0.003929938307946856,-0.018929426639177148
29,0.8203739999999999,-0.8061149999999999,0.863965,-0.36912,-0.33773000000000003,-0.681766,0.133379,-0.235354,-0.396923,-0.053657,0.228514,0.738097,0.056545000000000005,0.169667,-0.14510699999999999,0.543734,0.08860900000000001,-0.266536,0.13430599999999998,-0.399598,0.176213,-0.063234,0.13125499999999998,0.478067,0.117315,-0.935717,-0.115807,-0.06503099999999999,0.352962,0.6812,0.404893,-0.545369,-0.9545459999999999,-0.387785,0.685041,-0.91759,-0.044793,0.652496,0.539542,-0.081065,0.681655,0.327253,-1.043569,0.5724279999999999,-0.33758499999999997,0.7673810000000001,0.866801,0.690317,0.600672,-0.010342,0.022498,-0.698857,-0.5382520000000001,0.180576,0.26983,0.443957,0.7270840000000001,-0.278557,0.018274000000000002,-0.942556,0.7515569999999999,-0.035731,-0.689404,-0.211248,0.150319,1.515924,0.350006,0.809534,-0.5194979999999999,0.674025,0.5313829999999999,0.61622,1.140854,-0.789049,-0.38577100000000003,-0.082477,-0.42548100000000005,0.093794,-0.7133649999999999,-0.134659,0.47557200000000005,0.347594,0.086263,0.256071,0.998174,0.328781,-0.167102,0.512644,0.15803599999999998,-0.29132800000000003,0.100006,0.862085,0.154677,-0.004918,-0.036752,1.082419,-1.103164,-0.171232,0.303374,0.823283,0.0011996067291013563,-0.011702773103449152,-0.007295581137260539,0.025275510027471703,-0.007214279045367365,0.017944487034920232,0.018282553482962233,0.005869605995611005,-0.0030805691634770106,-0.016512173998389085
30,0.387993,-0.411987,-0.188644,0.170514,0.316075,-0.728913,0.024756,-1.120057,-0.0023829999999999997,0.064174,0.400658,0.397805,-0.330419,0.045898,0.430609,0.176299,-0.010747,-0.6418010000000001,0.6334960000000001,0.233679,-0.54906,0.361815,0.12235399999999999,-0.353892,0.637045,-0.300288,0.006987,0.269687,0.175455,0.7030390000000001,0.542496,-0.334762,-0.23861999999999997,-0.12642,0.23270700000000002,0.097855,0.36077600000000004,-0.213786,0.112649,-0.460505,0.552491,0.48860299999999995,-0.588298,0.258254,0.5753119999999999,0.695238,0.13838499999999998,0.063033,0.241788,0.478929,0.77179,0.350382,0.598856,-0.12343599999999999,-0.107575,0.865891,0.636421,-0.512536,0.483382,-0.716236,0.000557,-0.427529,-0.418459,-0.438576,0.677235,0.23466199999999998,0.056018,0.261685,0.170351,-0.079435,0.427571,-0.504313,-0.030694,0.28024699999999997,-0.259818,-0.252173,0.182828,-0.5125430000000001,-0.133653,0.540432,0.408049,0.29854,0.071542,0.021379,0.300602,0.379748,0.027448,-0.112042,-0.285341,0.425428,-0.466646,0.443382,0.427277,-0.130778,-0.409445,0.23725900000000003,-0.113574,0.250627,0.569662,0.29049899999999995,-0.021843677029313585,-0.05107599650217441,-0.007136908691845978,-0.004901586728002692,0.036325358819694877,0.02989892864096897,0.015599540797979376,0.007117575636016471,-0.00912554898809182,-0.04469806766678222
31,-0.154612,-0.921112,0.175085,-0.45033199999999995,-0.459326,-0.491403,0.172253,-0.366344,-0.145957,-0.612949,-0.242402,0.551391,-0.11402899999999999,-0.389065,0.20768000000000003,0.7295550000000001,0.13853,-0.016416999999999998,0.6037060000000001,-0.283704,0.324709,-0.332421,0.339348,-0.491572,-0.189228,0.5531050000000001,-0.613889,0.29038200000000003,0.599233,0.622609,0.09475499999999999,-0.444629,-0.050982,-0.22250999999999999,-0.17131500000000002,-0.033675,0.649018,0.147016,-0.028380000000000002,-0.43771499999999997,0.7891130000000001,-0.396602,-0.5607449999999999,0.149395,0.417517,0.679275,0.725925,0.43554899999999996,0.41385,-0.091272,0.5924119999999999,-0.036588999999999997,-0.328982,0.073015,-0.576705,0.259254,0.8202889999999999,-0.47488400000000003,-0.649835,-1.204386,-0.305346,-0.52846,-0.046824,0.009035,0.478851,0.6707989999999999,0.426382,-0.068616,0.192984,0.100958,0.26513600000000004,0.8067840000000001,-0.6978770000000001,-0.228318,0.070792,-0.730594,0.238078,-1.0389329999999999,-0.677623,-0.70909,-0.30695,-0.044416000000000004,0.531235,-0.36892600000000003,0.326158,-0.043874,0.001291,0.48960200000000004,-0.557283,-0.40116,-0.28618699999999997,0.27607600000000004,0.014990999999999999,-0.032951,-0.757175,0.9728049999999999,-1.002653,0.171292,0.36173099999999997,-0.088577,0.009622581778842895,-0.018026289136128918,0.005359722431399267,-0.03783589577968542,0.02984775003630548,0.03328707997453052,0.011443591291909524,0.011076715901888317,-0.004403908905564077,-0.03929015837360985
32,0.251215,-0.395459,0.378306,0.200276,0.5012800000000001,-0.895157,-0.26206,-0.318218,0.10838800000000001,0.8443309999999999,0.128218,0.610757,-0.22392600000000001,0.604065,0.079694,-0.08023999999999999,0.24933200000000003,0.302187,0.675124,-0.41196000000000005,0.485505,-0.150814,0.191429,-0.15698099999999998,0.27791,-0.27050599999999997,-0.45281000000000005,-0.02593,0.515695,0.06552000000000001,-0.095178,0.253806,0.267968,0.040351,0.10395399999999999,0.223978,-0.159669,0.09463099999999999,0.45275600000000005,0.23772800000000002,-0.355053,0.12372899999999999,0.113657,-0.38059699999999996,0.096532,0.12121300000000002,0.46403500000000003,-0.23476,-0.508761,0.39693,0.285308,-0.366731,0.378799,0.257392,0.363585,-0.022952,0.33855599999999997,-0.003077,0.22295,-0.22548400000000002,0.787161,-0.366597,-0.67477,-0.305722,0.032783,0.117029,-0.165262,-0.08333,-0.347494,0.36102,0.609634,-0.336013,-0.365291,-0.059320000000000005,-0.266355,-0.152778,-0.231104,-0.24358200000000002,-0.375749,0.16702999999999998,0.038968,-0.058365,0.489737,-0.05728,0.6460859999999999,0.278239,-0.372934,-0.150263,-0.257498,0.151004,0.10293,0.41676599999999997,0.257747,-0.29134899999999997,-0.651957,0.364464,-0.757513,0.091565,-0.020717,-0.47998599999999997,-0.03533441253329763,0.010184626820132,-0.0028686946398043525,0.011921057341896281,0.026311815618312768,0.0009320883177537226,-0.004796023310490724,-0.003068589168422231,-0.006272746306925062,-0.03206267630549564
33,0.257335,-0.267042,-0.132772,0.401582,0.536512,-0.148648,-0.050033,0.042881,-0.284358,0.274809,0.09981799999999999,0.7643939999999999,-0.518158,0.130378,0.29893800000000004,0.321886,0.239373,-0.11973699999999998,0.33459,0.20064200000000001,0.116942,0.026285000000000003,0.19255999999999998,0.3455,-0.39368200000000003,-0.560758,-0.35472,0.064851,0.584561,-0.253166,-0.17994300000000002,-0.38416100000000003,0.067101,-0.144948,-0.28298,0.448155,0.124356,0.979772,0.517408,0.354611,0.326574,-0.5290729999999999,-0.036437,0.035488,0.317626,-0.07583,-0.043775,0.251688,-0.306085,0.15716,0.21483400000000002,-0.581615,0.44551999999999997,-0.09431,-0.388925,-0.087775,-0.152041,-0.354688,0.256971,-0.6321399999999999,0.290736,-0.662089,-0.492306,0.129668,-0.38316500000000003,0.17317000000000002,0.147721,0.259404,-0.172802,0.211546,0.352175,-0.867613,0.407503,-0.604651,-0.043876,-0.024094,-0.236902,-0.34765999999999997,-0.477972,0.171307,0.19517,0.466376,-0.071115,-0.07446699999999999,-0.002226,-0.087427,0.416817,0.743476,0.283308,0.012291,-0.731442,0.22516999999999998,0.390365,0.719282,-0.68771,0.620559,-0.024977000000000003,0.46255,0.240236,-0.019888999999999997,0.0002736607057988623,0.013354623637126856,0.0014162552958870047,-0.031659356134163034,-0.010221197540759444,0.008364997557927875,0.011071648505706879,0.00580595048489527,-0.0029008870565181656,-0.01644208026827376
34,-0.48252700000000004,-0.159121,0.362763,-0.508626,0.046682999999999995,-0.536738,-0.167317,-1.0613629999999998,-0.006194,0.310029,0.241918,-0.16180799999999998,-0.102676,0.48096099999999997,0.254345,0.19239900000000001,-0.155102,0.096583,-0.09669,0.145154,0.559817,0.11709800000000001,0.48435500000000004,-0.125913,0.28768299999999997,-0.523196,-0.8537610000000001,-0.10881099999999999,0.230341,0.5599390000000001,-0.11923800000000001,-0.379366,0.43723900000000004,0.278096,0.009824,0.281462,0.498187,0.020515000000000002,0.051317999999999996,-0.251743,0.033734,0.21283400000000002,0.058292,-0.8532129999999999,-0.014744,0.189297,0.769382,0.130193,-0.5683779999999999,0.269867,0.913769,-0.163906,0.5529850000000001,-0.500594,0.319019,0.376375,0.210434,-0.24079099999999998,-0.028043000000000002,-6.2e-05,0.750305,-0.8959530000000001,-0.49813199999999996,-0.317531,-0.37858,0.16131600000000001,0.462721,-0.30904699999999996,0.138507,0.264194,0.26107800000000003,0.5606270000000001,-0.28449,-0.407402,0.11086099999999999,-0.420943,0.021412999999999998,-0.353733,-0.687516,-0.566543,-0.222455,0.295297,0.490375,-0.63856,0.242056,-0.178431,-0.41722700000000007,0.496569,-0.068736,0.182251,0.28735900000000003,0.417742,0.082902,0.5278079999999999,-0.339372,0.8199870000000001,-0.07474700000000001,0.096135,0.44033500000000003,-0.354952,-0.003978021915516945,-0.016429295283235754,-0.0017740360218493126,-0.007764252864173065,0.000897850502839479,0.009655554813054001,-0.0007383785260674941,7.37700769522572e-05,-0.00865054530320344,-0.03815059230385279
35,0.246365,-0.108424,0.064897,-0.9320799999999999,-0.40442100000000003,-0.393725,0.289429,-0.273399,0.21072600000000002,0.329892,-0.0962,-0.28677199999999997,-0.020564,-0.016718,0.43663199999999996,-0.051211,0.120253,-0.24138800000000002,0.549251,0.031363999999999996,0.45341000000000004,0.270694,0.42326199999999997,-0.5108189999999999,0.012946000000000001,-0.16304000000000002,-0.20989499999999997,0.397496,1.0194370000000001,0.23750900000000003,0.171452,-0.08371,-0.19608299999999998,-0.577443,0.15445699999999998,0.496729,-0.206438,-0.295745,-0.23859899999999998,-0.12709600000000001,0.492778,0.359703,-0.954204,-0.117128,0.013208000000000001,0.322403,0.219779,-0.323598,-0.299431,0.036579,0.03013,0.013172,0.653622,-0.414313,0.180699,-0.394358,0.268347,-0.284504,0.500627,-0.320205,0.802904,-0.080442,-0.048507999999999996,-0.14769300000000002,0.269883,1.139891,-0.15446,0.673497,0.147955,0.43381899999999995,0.280613,-0.150377,-0.14743900000000001,-0.163626,0.192715,-0.834666,-0.23549699999999998,-0.219196,-0.183383,0.007862000000000001,0.117153,-0.037953,0.48891599999999996,-0.4083,0.49350600000000006,0.067638,-0.44265,-0.125092,-0.254166,0.377658,0.10457000000000001,0.43523100000000003,-0.006915,0.861376,-0.753052,0.182732,-0.24143299999999998,0.243436,-0.231233,-0.254151,0.027281592554468628,0.008162776493107189,0.006903759212857317,-0.00708943841229151,-0.029068626443887274,-0.017201230918204812,-0.021764786896706332,-0.009763029741281907,-0.009089257945168804,-0.0387230213908589
