,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
244,65,cctld,0.016921524939685812,0.1355396112439804,6,0,0,1,0,0,kmeans_plain,0,0,1
245,66,registry,0.016835855869224262,0.11950479116377735,6,0,0,1,0,0,kmeans_plain,0,0,1
246,67,registered,0.01676148000025385,0.09841571037016957,6,0,0,1,0,0,kmeans_plain,0,0,1
247,68,tld,0.01499742312252395,0.11691312099396048,6,0,0,1,0,0,kmeans_plain,0,0,1
248,69,registrars,0.013144638948062613,0.10456669226830516,6,0,0,1,0,0,kmeans_plain,0,0,1
249,70,packets,0.004701487111601407,0.02496299479539703,0,0,0,1,0,0,kmeans_plain,0,0,1
250,71,connectivity,0.004869567401550678,0.023939921238208633,0,0,0,1,0,0,kmeans_plain,0,0,1
251,72,ipv,0.004272471633082876,0.023113884069812064,0,0,0,1,0,0,kmeans_plain,0,0,1
252,73,dns,0.0041323100038880975,0.020874978226115986,0,0,0,1,0,0,kmeans_plain,0,0,1
253,74,ietf,0.0036141600756807225,0.020149502525432583,0,0,0,1,0,0,kmeans_plain,0,0,1
254,75,supports,0.007923268305341263,0.028452229409273905,1,0,0,1,0,0,kmeans_plain,0,0,1
255,76,mozilla,0.0058362958242182275,0.02766918354385717,1,0,0,1,0,0,kmeans_plain,0,0,1
256,77,chrome,0.005234629589808043,0.025435025866402863,1,0,0,1,0,0,kmeans_plain,0,0,1
257,78,story,0.0032358086107861788,0.016296181295167734,2,0,0,1,0,0,kmeans_plain,0,0,1
258,79,life,0.0031314276878575925,0.01577049802758168,2,0,0,1,0,0,kmeans_plain,0,0,1
259,80,episodes,0.0027847455069435274,0.015235385463716052,2,0,0,1,0,0,kmeans_plain,0,0,1
260,81,series,0.0029547003135494657,0.014620453745934368,2,0,0,1,0,0,kmeans_plain,0,0,1
261,82,critical,0.0031885344096546624,0.014401378653785131,2,0,0,1,0,0,kmeans_plain,0,0,1
