,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
122,6,0.0,1.0,0.0,0.0,1.0,web browser,0.0,0.0072053819411567925
123,6,0.0,1.0,0.0,0.0,1.0,support,0.0,0.0068332396708994944
124,6,0.0,1.0,0.0,0.0,1.0,javascript,0.0,0.0063834790831386766
125,6,0.0,1.0,0.0,0.0,1.0,html,0.0,0.006292286524808123
126,6,0.0,1.0,0.0,0.0,1.0,firefox,0.0,0.006013025580470251
127,6,0.0,1.0,0.0,0.0,1.0,internet explorer,0.0,0.005971175021979349
128,6,0.0,1.0,0.0,0.0,1.0,web,0.0,0.0058958422461002765
129,6,0.0,1.0,0.0,0.0,1.0,features,0.0,0.005467290313179217
130,6,0.0,1.0,0.0,0.0,1.0,specification,0.0,0.005248947348009648
131,6,0.0,1.0,0.0,0.0,1.0,w3c,0.0,0.005229757193903624
132,6,0.0,1.0,0.0,0.0,1.0,server,0.0,0.005201889405112887
133,6,0.0,1.0,0.0,0.0,1.0,code,0.0,0.005000662104899896
134,6,0.0,1.0,0.0,0.0,1.0,css,0.0,0.004772916060838907
135,6,0.0,1.0,0.0,0.0,1.0,api,0.0,0.004650546438971841
136,6,0.0,1.0,0.0,0.0,1.0,mozilla,0.0,0.0045687771077249015
137,6,0.0,1.0,0.0,0.0,1.0,page,0.0,0.004532561465627887
138,6,0.0,1.0,0.0,0.0,1.0,project,0.0,0.004416524546060783
139,6,0.0,1.0,0.0,0.0,1.0,xml,0.0,0.004403021535796961
0,0,0.0,0.0,1.0,0.0,1.0,company,0.0,0.00837333157104473
1,0,0.0,0.0,1.0,0.0,1.0,launched,0.0,0.00805025625133098
2,0,0.0,0.0,1.0,0.0,1.0,announced,0.0,0.007068195200978846
3,0,0.0,0.0,1.0,0.0,1.0,acquired,0.0,0.006381232597685991
4,0,0.0,0.0,1.0,0.0,1.0,business,0.0,0.006373305888258645
5,0,0.0,0.0,1.0,0.0,1.0,new,0.0,0.006103536387160782
6,0,0.0,0.0,1.0,0.0,1.0,ceo,0.0,0.005945583993361991
7,0,0.0,0.0,1.0,0.0,1.0,service,0.0,0.005743817997495019
8,0,0.0,0.0,1.0,0.0,1.0,website,0.0,0.005726992546548403
