,Unnamed: 0,label,tfidf,pmi,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
241,31,bittorrent,0.02249432342211088,0.10929427779508964,0,0,0,0,1,kmeans_augmented,1,0,0
242,32,the guardian,0.02206092105986069,0.10663935606727368,0,0,0,0,1,kmeans_augmented,1,0,0
243,33,malware,0.02181825837487992,0.10648053149440756,0,0,0,0,1,kmeans_augmented,1,0,0
244,34,electronic frontier foundation,0.019962569621719137,0.0977682655297996,0,0,0,0,1,kmeans_augmented,1,0,0
245,35,peer-to-peer,0.01978826178619609,0.09371881985462836,0,0,0,0,1,kmeans_augmented,1,0,0
246,36,new york times,0.018117672331884226,0.08816709940959531,0,0,0,0,1,kmeans_augmented,1,0,0
247,37,national security agency,0.017752732887983194,0.08702617053507687,0,0,0,0,1,kmeans_augmented,1,0,0
248,38,copyright,0.015385701836252104,0.07542268113039995,0,0,0,0,1,kmeans_augmented,1,0,0
249,39,wired,0.015346819495619043,0.0740479705382796,0,0,0,0,1,kmeans_augmented,1,0,0
250,40,web browser,0.07098371060500326,0.2724536588374183,0,0,0,0,1,kmeans_augmented,1,0,0
251,41,world wide web consortium,0.0392412999397288,0.1869826264690853,0,0,0,0,1,kmeans_augmented,1,0,0
252,42,javascript,0.03881630532869753,0.17827611836298604,0,0,0,0,1,kmeans_augmented,1,0,0
253,43,microsoft,0.03163347912754205,0.13978496249240324,0,0,0,0,1,kmeans_augmented,1,0,0
254,44,html,0.031166295608345787,0.14734090641091155,0,0,0,0,1,kmeans_augmented,1,0,0
255,45,internet explorer,0.0307893467633978,0.1520183955033214,0,0,0,0,1,kmeans_augmented,1,0,0
256,46,google chrome,0.027710412087058017,0.13681655595298928,0,0,0,0,1,kmeans_augmented,1,0,0
257,47,firefox,0.02746651210903077,0.13719346106580746,0,0,0,0,1,kmeans_augmented,1,0,0
258,48,xml,0.025353703485259168,0.12664011790689916,0,0,0,0,1,kmeans_augmented,1,0,0
259,49,web page,0.023844666602498725,0.110669391926418,0,0,0,0,1,kmeans_augmented,1,0,0
260,50,website,0.032912240520898715,0.12107008220920197,0,0,0,0,1,kmeans_augmented,1,0,0
261,51,world wide web,0.03250895700982268,0.11678934454959693,0,0,0,0,1,kmeans_augmented,1,0,0
262,52,google,0.026045436229636124,0.09515497130822022,0,0,0,0,1,kmeans_augmented,1,0,0
263,53,search engine optimization,0.022280658270460968,0.09409491535500364,0,0,0,0,1,kmeans_augmented,1,0,0
264,54,search engine,0.021616308683494817,0.08902629871369136,0,0,0,0,1,kmeans_augmented,1,0,0
