,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
191,29,largest,0.00492163960756646,0.017545144204147014,2,0,0,1,0,0,kmeans_plain,0,0,1
192,30,par,0.008144180714154011,0.04030834039408426,3,0,0,1,0,0,kmeans_plain,0,0,1
193,31,iii,0.007993412039606016,0.03268579431799792,3,0,0,1,0,0,kmeans_plain,0,0,1
194,32,radiate,0.007828277332042177,0.037937528897407896,3,0,0,1,0,0,kmeans_plain,0,0,1
195,33,heavenly,0.007652797763746425,0.03436374119262295,3,0,0,1,0,0,kmeans_plain,0,0,1
196,34,barrier,0.006365790061564029,0.03295227938509638,3,0,0,1,0,0,kmeans_plain,0,0,1
197,35,people,0.0063175781814605505,0.026983110168739884,3,0,0,1,0,0,kmeans_plain,0,0,1
198,36,competition,0.006288780633808178,0.029575551541370468,3,0,0,1,0,0,kmeans_plain,0,0,1
199,37,aroused,0.006240358650044875,0.02440361214141135,3,0,0,1,0,0,kmeans_plain,0,0,1
200,38,legale,0.005763850530992727,0.029492860501584974,3,0,0,1,0,0,kmeans_plain,0,0,1
201,39,prove,0.005538522902328285,0.016814046117249494,3,0,0,1,0,0,kmeans_plain,0,0,1
202,40,sand,0.004236973423694918,0.014969573953639912,4,0,0,1,0,0,kmeans_plain,0,0,1
203,41,devices,0.0036050213634347132,0.008892410823765276,4,0,0,1,0,0,kmeans_plain,0,0,1
204,42,local,0.0035562133940109687,0.01237151282386877,4,0,0,1,0,0,kmeans_plain,0,0,1
205,43,wooden pagoda,0.0034812617955495557,0.011616961376140784,4,0,0,1,0,0,kmeans_plain,0,0,1
206,44,basing,0.003429455710128884,0.009299487284516277,4,0,0,1,0,0,kmeans_plain,0,0,1
207,45,applications,0.0033931743056515268,0.009126451849353552,4,0,0,1,0,0,kmeans_plain,0,0,1
208,46,windmills,0.003324824082166533,0.009012002583110978,4,0,0,1,0,0,kmeans_plain,0,0,1
209,47,arrival,0.003306496509047263,0.008879274956780906,4,0,0,1,0,0,kmeans_plain,0,0,1
210,48,dollars,0.0032953801989885835,0.010469542679066924,4,0,0,1,0,0,kmeans_plain,0,0,1
211,49,xrossmediabar,0.0032470263244007863,0.009904350636725331,4,0,0,1,0,0,kmeans_plain,0,0,1
212,50,bao,0.006574603952454458,0.0189048515489196,5,0,0,1,0,0,kmeans_plain,0,0,1
213,51,feinstein,0.006019075638613939,0.01792189104493294,5,0,0,1,0,0,kmeans_plain,0,0,1
214,52,crimes,0.005613240603631743,0.018906755590853055,5,0,0,1,0,0,kmeans_plain,0,0,1
215,53,sources,0.0053357127321028396,0.018794229939775395,5,0,0,1,0,0,kmeans_plain,0,0,1
216,54,private,0.004797333640588975,0.014747413622261328,5,0,0,1,0,0,kmeans_plain,0,0,1
217,55,reporter,0.00475883482833339,0.016244661002109532,5,0,0,1,0,0,kmeans_plain,0,0,1
218,56,instrument,0.00457048070207606,0.014276132035828525,5,0,0,1,0,0,kmeans_plain,0,0,1
219,57,recreation,0.004566213335671756,0.012177975576061956,5,0,0,1,0,0,kmeans_plain,0,0,1
220,58,communication,0.004408801246613787,0.012218281190105878,5,0,0,1,0,0,kmeans_plain,0,0,1
221,59,forward,0.004321776521153378,0.011510125423349076,5,0,0,1,0,0,kmeans_plain,0,0,1
222,60,generate,0.004450438256698211,0.013212790285579942,6,0,0,1,0,0,kmeans_plain,0,0,1
223,61,army,0.004332032193460807,0.015788975861275523,6,0,0,1,0,0,kmeans_plain,0,0,1
224,62,cai,0.004141344683729314,0.012169309480131405,6,0,0,1,0,0,kmeans_plain,0,0,1
225,63,chemical,0.004082299073769156,0.014006300410521309,6,0,0,1,0,0,kmeans_plain,0,0,1
226,64,initiator,0.004033788084148003,0.013272456736857128,6,0,0,1,0,0,kmeans_plain,0,0,1
227,65,commoner,0.004008278150406292,0.014062360388824876,6,0,0,1,0,0,kmeans_plain,0,0,1
228,66,crewed,0.004006103696935528,0.01124965554351296,6,0,0,1,0,0,kmeans_plain,0,0,1
229,67,useful,0.003989579184969397,0.010077263083769356,6,0,0,1,0,0,kmeans_plain,0,0,1
230,68,phase,0.003970515017453515,0.014092751551281084,6,0,0,1,0,0,kmeans_plain,0,0,1
231,69,rotated,0.0039678843252072115,0.010704451061679035,6,0,0,1,0,0,kmeans_plain,0,0,1
232,70,points,0.00372024667306996,0.023515242956025428,0,0,0,1,0,0,kmeans_plain,0,0,1
233,71,years,0.00356492413015874,0.02327976809200407,0,0,0,1,0,0,kmeans_plain,0,0,1
234,72,banks,0.003915346016060037,0.02313582252559049,0,0,0,1,0,0,kmeans_plain,0,0,1
235,73,eclipse,0.003306077422928018,0.02286544912839523,0,0,0,1,0,0,kmeans_plain,0,0,1
236,74,short,0.003248346082287904,0.022697350972708624,0,0,0,1,0,0,kmeans_plain,0,0,1
237,75,interferences,0.004316458953396329,0.019164497654650614,1,0,0,1,0,0,kmeans_plain,0,0,1
238,76,horizontal,0.003690934964364549,0.01781259593032929,1,0,0,1,0,0,kmeans_plain,0,0,1
239,77,club,0.003960201171681537,0.01752579162552814,1,0,0,1,0,0,kmeans_plain,0,0,1
240,78,parking,0.003625705769132839,0.017523122394193336,1,0,0,1,0,0,kmeans_plain,0,0,1
241,79,cracking,0.003754966013650839,0.017396859025145425,1,0,0,1,0,0,kmeans_plain,0,0,1
242,80,dowding,0.0042085833961842895,0.017367064052260316,1,0,0,1,0,0,kmeans_plain,0,0,1
243,81,hdtvs,0.0042213516388094645,0.017267264161251992,1,0,0,1,0,0,kmeans_plain,0,0,1
244,82,hcfcs,0.004780999250624368,0.019404499842762803,2,0,0,1,0,0,kmeans_plain,0,0,1
245,83,shell,0.004640051995289922,0.01752714815903478,2,0,0,1,0,0,kmeans_plain,0,0,1
246,84,outputting,0.004217689637584687,0.017220719377102126,2,0,0,1,0,0,kmeans_plain,0,0,1
247,85,elliott,0.004976442669388629,0.03376108501145024,3,0,0,1,0,0,kmeans_plain,0,0,1
248,86,gaseous,0.004526993743626787,0.03300557148113696,3,0,0,1,0,0,kmeans_plain,0,0,1
249,87,catalytic,0.004433148332511378,0.031057545909073694,3,0,0,1,0,0,kmeans_plain,0,0,1
250,88,explains,0.004959169851373057,0.030541188172181342,3,0,0,1,0,0,kmeans_plain,0,0,1
251,89,argumentative,0.004497141046174066,0.03040219084291894,3,0,0,1,0,0,kmeans_plain,0,0,1
252,90,small neutron,0.002763296369622225,0.0112844996248577,4,0,0,1,0,0,kmeans_plain,0,0,1
253,91,eth,0.0027639140897759576,0.011159384741419531,4,0,0,1,0,0,kmeans_plain,0,0,1
254,92,weights,0.002657158092404049,0.010570942608162005,4,0,0,1,0,0,kmeans_plain,0,0,1
255,93,cover,0.0030932961251355327,0.010508710099912572,4,0,0,1,0,0,kmeans_plain,0,0,1
256,94,tung,0.002872698669206411,0.010379931757420132,4,0,0,1,0,0,kmeans_plain,0,0,1
257,95,weapons,0.002630752242276809,0.01033836912703005,4,0,0,1,0,0,kmeans_plain,0,0,1
258,96,spheres,0.0040261648915955435,0.01534955418771563,5,0,0,1,0,0,kmeans_plain,0,0,1
